0.001246944233191707,0.038317141740438945,0.6308370437196233,0.9888396993180993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9962855045094023,1.0,0.6162195673177422,0.9741490286292037,1.0,1.0,0.98589117007662,1.0,0.615638082933753,0.35580346094517223,0.27446148131807424,0.44437360455709485,0.3729184257680379,0.15553439653406473,0.06551307538899817,0.0
0.0,0.09259353328996797,0.7494133347818627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9605754719644769,0.8968157650967602,0.4075957636963349,0.8308795376866599,1.0,0.9996417058556311,0.7898312820345399,0.34962423879720783,0.05606421895289246,0.0022420499789262346,0.08966013974100578,0.5696645313065335,0.44098512073669266,0.0,0.04324453757025123,0.0
0.0005136750457471681,0.37865773878626163,0.9550053842795474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9919495089259891,1.0,0.5402378023254791,0.7783037586730575,0.7539156562460605,0.670390222090521,0.22175776615735568,0.06068663080937732,0.12025290613655187,0.0,0.10161572563764537,0.3104440044257306,0.001681295288277429,0.16263839535525704,0.19578058339563897,0.06406221665658751
0.0,0.6678950325411908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89508925820186,0.41000537909348705,0.09555966304030647,0.0,0.13577895109947294,0.2845340184009589,0.20805449198812598,0.044764089422692104,0.04697651419348409,0.25820267023962756,0.15476749005051718,0.012136974039429649,0.0050478551090223645,0.0
0.1180418135748756,0.788655651978988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8671117235071205,0.2224726285963825,0.04373427640704436,0.10156466970318331,0.02481096597537842,0.08685991808481322,0.07138716778471084,0.06207242541786946,0.013533664498200957,0.16445899477352088,0.3473067247356037,0.10508003166382676,0.012497607298793335,0.0
0.26098885650312625,0.9976428809200223,0.9959830930113056,1.0,0.9995727632019269,1.0,0.8043094466126832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8448510447852543,0.18906158902793108,0.0,0.008764639038516937,0.0035302597720484746,0.03100685706354045,0.1711487239967019,0.30357968683317005,0.38950071263392355,0.3988175757478944,0.6064364637523839,0.4706812133090851,0.15076390202254847,0.013372518423996393
0.9016911599585176,1.0,1.0,1.0,0.952031250080976,0.7882792836879079,0.1419011581754438,0.5555165932734996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8411635709975989,0.15940734726836345,0.0,0.0754325180821225,0.0,0.05851063503479936,0.3701868457819275,0.7441907150228263,0.9206128103932746,0.8833710254753101,0.9916899746995882,0.8991637136846207,0.7784453471247551,0.6404159721254938
0.9715519984567067,1.0,1.0,1.0,0.994118300238404,0.5063708411924077,0.0,0.2919304011951727,0.9399363224944536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9127556908702994,0.2569616445509385,0.0,0.014495925050702643,0.29860090858863775,0.5049445842507738,0.7636100605803546,1.0,1.0,1.0,1.0,1.0,1.0,0.9650226819200601
1.0,1.0,1.0,1.0,0.9639156615111468,0.384049959405709,0.0,0.19975852722900134,0.9218003592841563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.397914993191994,0.11830322694223781,0.3197991621161006,0.8850419384233952,0.9894003944340815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,0.918661401461156,0.21229938648301977,0.0,0.19766764727692981,0.8826764446346618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8510741130272732,0.9229876833664223,0.9997339103952175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,0.882140716024749,0.09824929194925205,0.0,0.13828891150871184,0.8068662947371025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9745285521254375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,0.1839481159794214,0.0,0.2789075171735664,1.0,0.9871661766201876,1.0,1.0,1.0,1.0,0.9853106841185206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,0.4553551980336893,0.353193723856411,0.8869836999752765,0.9716833693521193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,0.948708925187852,0.9189854861947806,0.9921137980296342,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8835453933085555,0.9232452752514589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9023047841726226,0.4611206203164553,0.36125897023693443,0.708616715880631,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8963048002147271,0.28893785177079684,0.044522256987811495,0.15602399038590803,0.8139930874273368,0.9369136094983977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4694400777206734,0.00823095804638618,0.04197589569818555,0.5970532124394208,0.9416471630918788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9962602725572808
0.9736147345068102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8128430418304017,0.3114574018453811,0.15100961994792167,0.7120338394490358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9417674350091795,1.0
0.6002138780619647,0.9411747026496231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9621459818162639,0.7843558411303277,0.9755886848376978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9796034660335438,0.5613060913404014,0.38521466792814824
0.0454545873382587,0.5660705977679547,0.9617144079415083,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9237692482455384,0.4917586335311267,0.050203891823442676,0.0
0.013591489601008736,0.11923914022291975,0.5436243327168777,0.9649222364486583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7223926100117056,0.08103520712876464,0.0,0.0
0.0005308969193458159,0.05024047766766169,0.36496304918596084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9959209100943403,0.8153199149575309,0.5313152538014735,0.8282932223584294,1.0,1.0,1.0,1.0,0.9243733578881411,0.3889259381979797,0.018534249457371407,0.0,0.0
0.0,0.05231845985986385,0.26086422690979505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9729500365692901,0.5961951292897191,0.07238555981745347,0.32754037267157926,0.8617083234467631,0.9758682389999751,1.0,0.9893456507308825,0.7347090296161536,0.1270644093256631,0.01735816511949166,0.0026463708342772535,0.0
0.036832063639209905,0.07984267655328883,0.5121267118456749,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9886879742836817,0.8780975100674049,0.14179062439901113,0.17709080658276577,0.6264033833615331,1.0,0.9820905035048,0.8467255893604919,0.2945351302905413,0.02224884422849372,0.03236320737907869,0.01776800721295907,0.03332361332381378
0.42513578752049885,0.28097010802873207,0.8529618756012685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.689024049219449,0.4065697638513321,0.6687707053719214,1.0,0.9860639152354563,0.38061443720302024,0.0005463485275656182,0.0,0.04099884981889159,0.0028085299685239457,0.4426557067379303
0.031164750310012354,0.550194916355221,0.9884341926336568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9981996975331462,0.9718138301145048,1.0,1.0,1.0,1.0,0.3950625851780535,0.021461195755415892,0.0,0.1309391384532394,0.2196783545345612,0.4604465014123307
0.0,0.6071341365792323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9592645554154534,0.6306338485917837,0.15650484688982566,0.0,0.0,0.0,0.04720677076391093
0.03728878826961973,0.312781800035272,0.8392107849022792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9051222125772652,0.22498093301953748,0.0,0.0,0.0,0.0
0.0,0.06920599740120936,0.7651901480661675,0.9827845321011395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9758214584974801,0.3992184067125947,0.0,0.0,0.0,0.0
0.07915525418294786,0.05625793332996956,0.5828724482205669,0.9405471712270902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9772745607449804,0.9430763620296149,0.9947468150525193,0.8453145169221186,0.4102151513201526,0.01893553649978746,0.0,0.0,0.0
